# file = combined_matrix_1.dat

  -83.3825   -37.6005    -8.0733     8.1139   -41.4442  9813.2747


# file = combined_matrix_48.dat

37883.7235 10221.0970  9164.6530    84.4464    42.3099  -563.7710
10221.0970 34651.0117  8735.4998   240.5858    25.0269  -436.1791
 9164.6530  8735.4998 31687.2028   290.7939    31.9682   -20.8739
   84.4464   240.5858   290.7939 10736.7619   -16.7733    16.3109
   42.3099    25.0269    31.9682   -16.7733 11299.9717   111.4470
 -563.7710  -436.1791   -20.8739    16.3109   111.4470 12716.3525


# file = combined_matrix_49.dat

37785.8976 11367.6055 10812.2171   -63.5509   123.8215    -8.0870
11367.6055 48857.0457 12759.6945     4.6736    65.5408   -31.4680
10812.2171 12759.6945 42796.6717   -67.2728   287.6544   -11.2047
  -63.5509     4.6736   -67.2728 15560.5385    -8.0925   139.7623
  123.8215    65.5408   287.6544    -8.0925 12759.0300   -39.3340
   -8.0870   -31.4680   -11.2047   139.7623   -39.3340 13555.1603


# file = combined_matrix_50.dat

29351.5263  8246.8936  7747.9048   -10.5128   -56.5571    73.1367
 8246.8936 29358.5587  8025.5273   -75.9948    21.6569    25.7729
 7747.9048  8025.5273 28788.6807    -2.3389    53.5096   -34.9434
  -10.5128   -75.9948    -2.3389  9993.6566   -39.9316    23.1739
  -56.5571    21.6569    53.5096   -39.9316  9710.1985   -19.5523
   73.1367    25.7729   -34.9434    23.1739   -19.5523 10322.1924


# file = combined_matrix_51.dat

41630.7575 10875.1980 11051.7845   340.4381   -78.1021   201.7761
10875.1980 35906.9934 11172.5404   975.4670    80.5383   163.3620
11051.7845 11172.5404 36677.5952  1017.8065   -83.1198    22.8488
  340.4381   975.4670  1017.8065 12957.0838    65.3452    51.0644
  -78.1021    80.5383   -83.1198    65.3452 13372.6936   538.1067
  201.7761   163.3620    22.8488    51.0644   538.1067 13114.4109


# file = combined_matrix_52.dat

45188.5915 11846.8016 13642.0987     3.7764    26.6277   593.2157
11846.8016 40326.3776 12381.0870     4.0278    -0.3859   504.3866
13642.0987 12381.0870 52114.5551     0.3563    24.4120   267.4217
    3.7764     4.0278     0.3563 14430.5467   431.1800    -0.4025
   26.6277    -0.3859    24.4120   431.1800 16280.6167     1.0893
  593.2157   504.3866   267.4217    -0.4025     1.0893 13769.1846


# file = combined_matrix_53.dat

49885.0240 12920.4548 15134.7970    10.1563   -24.8186   598.3242
12920.4548 42624.2728 13282.4223    33.1661     4.5576   467.4289
15134.7970 13282.4223 56147.5269    29.5815   -15.8185   270.1707
   10.1563    33.1661    29.5815 15305.2929   434.3268     8.5980
  -24.8186     4.5576   -15.8185   434.3268 17876.9716     7.8781
  598.3242   467.4289   270.1707     8.5980     7.8781 14871.3793


# file = combined_matrix_54.dat

47986.1597 11936.8199 14070.7577  -191.6294    12.3306   269.5878
11936.8199 39500.1840 12350.7491  -491.8951   -38.7333   158.4240
14070.7577 12350.7491 48731.9717  -760.4881     6.0368    49.3679
 -191.6294  -491.8951  -760.4881 14321.4525    87.8171   -25.6115
   12.3306   -38.7333     6.0368    87.8171 16818.6646  -245.9264
  269.5878   158.4240    49.3679   -25.6115  -245.9264 13843.3072


# file = combined_matrix_55.dat

34059.3202  9571.3111  9633.0994  -178.5433   -15.9507   580.0630
 9571.3111 32073.2531  9674.9095  -434.7499  -144.2569   416.4999
 9633.0994  9674.9095 34112.2953  -676.0557   -40.3062   141.4517
 -178.5433  -434.7499  -676.0557 11730.4633   279.0050  -108.0095
  -15.9507  -144.2569   -40.3062   279.0050 11906.8768  -303.6817
  580.0630   416.4999   141.4517  -108.0095  -303.6817 11602.6997


# file = combined_matrix_56.dat

33820.4637  9460.2970  9330.3862    15.5086  -253.8782   121.7339
 9460.2970 33235.4906  9374.5155   164.1160   -24.4979   121.8619
 9330.3862  9374.5155 32982.6167   176.3344  -213.6216    -9.6281
   15.5086   164.1160   176.3344 11508.3539    18.3175   -76.1437
 -253.8782   -24.4979  -213.6216    18.3175 11494.5188    62.4492
  121.7339   121.8619    -9.6281   -76.1437    62.4492 11614.7282


# file = combined_matrix_57.dat

32475.0147  9224.3633  9391.7771  -203.1332  -144.8028   457.6291
 9224.3633 33102.6779  9295.4751  -237.3781  -187.6042   165.9418
 9391.7771  9295.4751 32977.0128  -122.9794  -171.4186   493.5056
 -203.1332  -237.3781  -122.9794 11344.8368   263.6409  -171.7504
 -144.8028  -187.6042  -171.4186   263.6409 11469.2939  -155.7866
  457.6291   165.9418   493.5056  -171.7504  -155.7866 11518.3287


# file = combined_matrix_58.dat

